id,Title,Sports,school
44178,"Jarrod Rottau","Men>Men's Fencing|Women>Women's Fencing",36686
44179,"Carla Corbit","Men>Men's Fencing|Women>Women's Fencing",36951
44180,"John Moreau","Men>Men's Fencing|Women>Women's Fencing",37180
44181,"Paul Yuen","Women>Women's Fencing",35104
44182,"Mike Corona","Women>Women's Fencing",35112
44183,"Greg Rupp","Women>Women's Fencing",35118
44184,"Linda Vollkommer-Lynch","Women>Women's Fencing",35130
44185,"Judy Cummins","Women>Women's Fencing",37037
44186,"Daria Schneider","Women>Women's Fencing",35616
44187,"Zach Moss","Women>Women's Fencing",34759
44188,"Nikki Franke","Women>Women's Fencing",37626
44189,"David Sach","Women>Women's Fencing",38856
44190,"Ariana Klinkov","Women>Women's Fencing",40905
44191,"Daniel Bass","Women>Women's Fencing",36366
44192,"Fatima Largaespada","Women>Women's Fencing",36374
44193,"Ginny Turner","Women>Women's Field Hockey",34385
44194,"Michelle Marks Salmi","Women>Women's Field Hockey",34406
44195,"Patricia Rudy","Women>Women's Field Hockey",36761
44196,"Barb Weinberg","Women>Women's Field Hockey",34408
44197,"Jamie Montgomery","Women>Women's Field Hockey",34412
44198,"Betta Ceretta","Women>Women's Field Hockey",38942
44199,"Lynn Farquhar","Women>Women's Field Hockey",34414
44200,"Danielle Baumgardner","Women>Women's Field Hockey",34416
44201,"Stacey Bean","Women>Women's Field Hockey",34420
44202,"Kelly Doton","Women>Women's Field Hockey",34422
44203,"Pam Bustin","Women>Women's Field Hockey",34426
44204,"Justine Sowry","Women>Women's Field Hockey",34432
44205,"Karen Shelton","Women>Women's Field Hockey",34438
44206,"Ange Bradley","Women>Women's Field Hockey",37572
44207,"Michele Madison","Women>Women's Field Hockey",34446
44208,"Jennifer Averill","Women>Women's Field Hockey",34448
44209,"Phil Sykes","Women>Women's Field Hockey",34494
44210,"Shellie Onstead","Women>Women's Field Hockey",36644
44211,"Britt Broady","Women>Women's Field Hockey",34781
44212,"Josette Babineau","Women>Women's Field Hockey",34500
44213,"Shannon Hlebichuk","Women>Women's Field Hockey",34504
44214,"Robin Balducci","Women>Women's Field Hockey",37612
44215,"Andy Smith","Women>Women's Field Hockey",37426
44216,"Tara Danielson","Women>Women's Field Hockey",36654
44217,"Kate Pfeifer","Women>Women's Field Hockey",37615
44218,"Nancy Stevens","Women>Women's Field Hockey",34512
44219,"Nikki Parsley","Women>Women's Field Hockey",34731
44220,"Andrew Griffiths","Women>Women's Field Hockey",35064
44221,"Diane Madl","Women>Women's Field Hockey",37755
44222,"Becca Main","Women>Women's Field Hockey",35901
44223,"Marybeth Freeman","Women>Women's Field Hockey",37626
44224,"Joanie Milhous","Women>Women's Field Hockey",34719
44225,"Amanda Janney","Women>Women's Field Hockey",34745
44226,"Lisa Cellucci","Women>Women's Field Hockey",34747
44227,"Missy Meharg","Women>Women's Field Hockey",34749
44228,"Helen Knull","Women>Women's Field Hockey",34751
44229,"Marcia Pankratz","Women>Women's Field Hockey",34753
44230,"Tracey Fuchs","Women>Women's Field Hockey",34759
44231,"Jarred Martin","Women>Women's Field Hockey",34761
44232,"Charlene Morett-Curtiss","Women>Women's Field Hockey",34763
44233,"Meredith Civico","Women>Women's Field Hockey",34767
44234,"Carrie Moura","Women>Women's Field Hockey",34821
44235,"Kaitlin Boerman","Women>Women's Field Hockey",34823
44236,"Lindsey Elliot","Women>Women's Field Hockey",34825
44237,"Jessica Seay","Women>Women's Field Hockey",34831
44238,"Dawn Chamberlin","Women>Women's Field Hockey",34833
44239,"Kaitlyn Hamilton","Women>Women's Field Hockey",34839
44240,"Victor Brady","Women>Women's Field Hockey",40010
44241,"Carly Zinn","Women>Women's Field Hockey",34867
44242,"Kaitlyn Eager","Women>Women's Field Hockey",34869
44243,"Barbara Jordan","Women>Women's Field Hockey|Women>Women's Lacrosse",34871
44244,"Jackie Cox","Women>Women's Field Hockey",34873
44245,"Jane Wells","Women>Women's Field Hockey",34875
44246,"Melissa Miranda Jones","Women>Women's Field Hockey",34877
44247,"Megan Eddinger","Women>Women's Field Hockey",34879
44248,"Hannah Allison","Women>Women's Field Hockey",34881
44249,"Janelle Benner","Women>Women's Field Hockey",34883
44250,"Anne Kietzman","Women>Women's Field Hockey",34885
44251,"Rolf van de Kerkhof","Women>Women's Field Hockey",34981
44252,"Denise Zelenak","Women>Women's Field Hockey",37964
44253,"Kathy De Angelis","Women>Women's Field Hockey",34985
44254,"Christy Morgan","Women>Women's Field Hockey",34987
44255,"Cheryl Murtagh","Women>Women's Field Hockey",34991
44256,"E.A. Jackson","Women>Women's Field Hockey",34993
44257,"Tess Ellis","Women>Women's Field Hockey",34995
44258,"Jackie Neary","Women>Women's Field Hockey|Women>Women's Lacrosse",34997
44259,"Kellina Yarrish","Women>Women's Field Hockey",40090
44260,"Laura-Ann Lane","Women>Women's Field Hockey",35005
44261,"Kate Fay","Women>Women's Field Hockey",35007
44262,"Ashley Irwin","Women>Women's Field Hockey|Women>Women's Lacrosse",35009
44263,"Kacy Manning","Women>Women's Field Hockey",35011
44264,"Kelly Drumheller","Women>Women's Field Hockey",35013
44265,"Jodi Cipolla","Women>Women's Field Hockey",35019
44266,"Danielle Collins","Women>Women's Field Hockey",37985
44267,"Jenn Townsend","Women>Women's Field Hockey",35023
44268,"Tracey Hackley","Women>Women's Field Hockey",35025
44269,"Jennifer Foster","Women>Women's Field Hockey",35027
44270,"Mary Clare Snediker","Women>Women's Field Hockey",35031
44271,"Kelsey Lovelace","Women>Women's Field Hockey",40113
44272,"Trish Bonagura","Women>Women's Field Hockey",35116
44273,"Genesis Pacheco","Women>Women's Field Hockey",35120
44274,"Mark Blankenbaker","Women>Women's Field Hockey",35294
44275,"Bronwen Gainsford","Women>Women's Field Hockey",35035
44276,"Jessica Mulhern","Women>Women's Field Hockey",35043
44277,"Sarah Johnson","Women>Women's Field Hockey",35961
44278,"Deirdre O'Neill","Women>Women's Field Hockey",35114
44279,"Hannah Dave","Women>Women's Field Hockey",37086
44280,"Lauren Silva","Women>Women's Field Hockey|Women>Women's Lacrosse",35124
44281,"Alexa Tardiff","Women>Women's Field Hockey|Women>Women's Lacrosse",35124
44282,"Erin Autera","Women>Women's Field Hockey",38061
44283,"Hannah Ogden","Women>Women's Field Hockey",35126
44284,"Tarah Cristenson","Women>Women's Field Hockey",38064
44285,"Victoria Warzeski","Women>Women's Field Hockey",35128
44286,"Meredith Spencer-Blaetz","Women>Women's Field Hockey",35130
44287,"Nikki Kieffer","Women>Women's Field Hockey",35132
44288,"Jomara Coghlan","Women>Women's Field Hockey",36741
44289,"Bridgette Street","Women>Women's Field Hockey",35322
44290,"Brooke Brigham","Women>Women's Field Hockey",35346
44291,"Caitlin Connolly","Women>Women's Field Hockey|Women>Women's Lacrosse",35350
44292,"Nicole Poli","Women>Women's Field Hockey|Women>Women's Lacrosse",38218
44293,"Nikki Panciocco","Women>Women's Field Hockey|Women>Women's Softball",38221
44294,"Ellen Maruszewski","Women>Women's Field Hockey|Women>Women's Lacrosse",35354
44295,"Rupert Lewis","Women>Women's Field Hockey|Women>Women's Lacrosse",38224
44296,"Amanda Maxwell","Women>Women's Field Hockey|Women>Women's Soccer",36067
44297,"Meghan Dawson","Women>Women's Field Hockey",37212
44298,"Carrie Hanshue-Austin","Women>Women's Field Hockey",37360
44299,"Caitlin Erickson","Women>Women's Field Hockey|Women>Women's Lacrosse",34536
44300,"Jill Reeve","Women>Women's Field Hockey",35612
44301,"Caroline Nichols","Women>Women's Field Hockey",35614
44302,"Donna Hornibrook","Women>Women's Field Hockey",35616
44303,"Amy Fowler","Women>Women's Field Hockey",35618
44304,"Tjerk van Herwaarden","Women>Women's Field Hockey",35620
44305,"Colleen Fink","Women>Women's Field Hockey",35622
44306,"Carla Tagliente","Women>Women's Field Hockey",35624
44307,"Pam Stuper","Women>Women's Field Hockey",35626
44308,"Heidi Lewis","Women>Women's Field Hockey",35680
44309,"Jess Gray","Women>Women's Field Hockey",35682
44310,"Brandy Michael","Women>Women's Field Hockey",35684
44311,"Megan Williams","Women>Women's Field Hockey",38482
44312,"Caroline Gillich","Women>Women's Field Hockey",40531
44313,"Kristen Gillis","Women>Women's Field Hockey",35686
44314,"Colleen Moyer","Women>Women's Field Hockey",35688
44315,"Allison Fordyce","Women>Women's Field Hockey",35690
44316,"Kaitlyn Wahila","Women>Women's Field Hockey",35696
44317,"Bridget LaNoir","Women>Women's Field Hockey",35698
44318,"Wendy Andreatta","Women>Women's Field Hockey",35702
44319,"Beth Hallenbeck","Women>Women's Field Hockey",35704
44320,"Fran Grembowicz","Women>Women's Field Hockey",35706
44321,"Kelly Harchetts","Women>Women's Field Hockey",35708
44322,"Michael Warari","Women>Women's Field Hockey",35710
44323,"Tia Pydynkowski","Women>Women's Field Hockey",35823
44324,"Christine Hutchison","Women>Women's Field Hockey|Women>Women's Lacrosse",35712
44325,"Beth Bacher","Women>Women's Field Hockey",35825
44326,"Allie Lucenta","Women>Women's Field Hockey",35827
44327,"Amy Watson","Women>Women's Field Hockey",35714
44328,"Linee Mello-Frost","Women>Women's Field Hockey",35716
44329,"Bonnie Lord","Women>Women's Field Hockey",35720
44330,"Stephanie Rouse","Women>Women's Field Hockey|Women>Women's Lacrosse",35833
44331,"Bonny Brown-Denico","Women>Women's Field Hockey",35724
44332,"Dani McDonnell","Women>Women's Field Hockey",35726
44333,"Jessica Bergen","Women>Women's Field Hockey",35835
44334,"Lisa Moreau","Women>Women's Field Hockey",36260
44335,"Alexa Carlson","Women>Women's Field Hockey",35837
44336,"Kelly Downs","Women>Women's Field Hockey|Women>Women's Lacrosse",35837
44337,"Sarah Brant","Women>Women's Field Hockey",35742
44338,"Laura Gingrich","Women>Women's Field Hockey",35744
44339,"Erin Livingston","Women>Women's Field Hockey",35746
44340,"Michelle Buhrman","Women>Women's Field Hockey",35748
44341,"Amber Corcoran","Women>Women's Field Hockey",35749
44342,"Brooke Good","Women>Women's Field Hockey",35751
44343,"Laurel Martin","Women>Women's Field Hockey",35753
44344,"Lindsay Griffith","Women>Women's Field Hockey",35759
44345,"Camrin Azzarano","Women>Women's Field Hockey",35761
44346,"Martha Kerrick","Women>Women's Field Hockey",35765
44347,"Kevin Kelly","Women>Women's Field Hockey",35767
44348,"Robyn Fedor-Stahovic","Women>Women's Field Hockey",35769
44349,"Sara Myers","Women>Women's Field Hockey",35771
44350,"Joppe deVries","Women>Women's Field Hockey",36362
44351,"Jacqueline Kane","Women>Women's Field Hockey",35889
44352,"Carli Figlio","Women>Women's Field Hockey",35897
44353,"Lori Hussong","Women>Women's Field Hockey",35903
44354,"Christy Longacre","Women>Women's Field Hockey",35979
44355,"Catherine Ostoich","Women>Women's Field Hockey",35983
44356,"Kathleen Wiler","Women>Women's Field Hockey",35987
44357,"Iain Byers","Women>Women's Field Hockey",34733
44358,"Iñako Puzo","Women>Women's Field Hockey",35989
44359,"Neil Macmillan","Women>Women's Field Hockey",35993
44360,"Carol Knerr","Women>Women's Field Hockey",36216
44361,"Dani Ryder","Women>Women's Field Hockey",36218
44362,"Nicky Pearson","Women>Women's Field Hockey",36220
44363,"Kelly Terwilliger","Women>Women's Field Hockey",36222
44364,"Chrissy Needham","Women>Women's Field Hockey",38851
44365,"Melissa Mariano","Women>Women's Field Hockey",36224
44366,"Katharine DeLorenzo","Women>Women's Field Hockey",36226
44367,"Anne Parmenter","Women>Women's Field Hockey",36228
44368,"Tina McDavitt","Women>Women's Field Hockey",38856
44369,"Patricia Klecha-Porter","Women>Women's Field Hockey",36230
44370,"Alix Barrale","Women>Women's Field Hockey",36232
44371,"Meighan Allison","Women>Women's Field Hockey",36234
44372,"Lisa Cropper","Women>Women's Field Hockey",36236
44373,"Anika Goodhue","Women>Women's Field Hockey",36238
44374,"Julie Ryan","Women>Women's Field Hockey",36246
44375,"Callie Lekas","Women>Women's Field Hockey",36248
44376,"Cheryl Silva","Women>Women's Field Hockey",36252
44377,"Andrea Whitcomb","Women>Women's Field Hockey",40899
44378,"Jaime Ginsberg","Women>Women's Field Hockey",40901
44379,"Melissa Sharpe","Women>Women's Field Hockey",36254
44380,"Julia King","Women>Women's Field Hockey",40905
44381,"Cara Reese","Women>Women's Field Hockey",36258
44382,"Leslie LaFronz","Women>Women's Field Hockey",36262
44383,"Eileen O'Reilly","Women>Women's Field Hockey",36264
44384,"Sharon Pfluger","Women>Women's Field Hockey|Women>Women's Lacrosse",36268
44385,"Jane Koeniges","Women>Women's Field Hockey|Women>Women's Lacrosse",36270
44386,"Michelle Andre","Women>Women's Field Hockey",36272
44387,"Sarah Elleman","Women>Women's Field Hockey",36278
44388,"Lindsay Balfour","Women>Women's Field Hockey",36280
44389,"Emily Rinde-Thorsen","Women>Women's Field Hockey|Women>Women's Lacrosse",36284
44390,"Sabrina Smith","Women>Women's Field Hockey",36286
44391,"Tessa Knapp","Women>Women's Field Hockey",36317
44392,"Cynthia Pratt","Women>Women's Field Hockey",36288
44393,"Carly Sweeney","Women>Women's Field Hockey",36290
44394,"Andrea Thebarge","Women>Women's Field Hockey",36292
44395,"Kat Heterbring","Women>Women's Field Hockey",36333
44396,"Valerie Lohr","Women>Women's Field Hockey",36294
44397,"P.J. Soteriades","Women>Women's Field Hockey",36296
44398,"Lauren Thomas","Women>Women's Field Hockey",36298
44399,"Emily Girasole","Women>Women's Field Hockey",35464
44400,"Jacque DeMarco","Women>Women's Field Hockey",36302
44401,"Tiffany Saunders","Women>Women's Field Hockey",36304
44402,"Brenda Semit","Women>Women's Field Hockey",36306
44403,"Kelley Hubbell","Women>Women's Field Hockey",36309
44404,"Elizabeth Ford","Women>Women's Field Hockey|Women>Women's Lacrosse",36311
44405,"Kaitlyn Fitzgerald","Women>Women's Field Hockey",38906
44406,"Lauren Fried","Women>Women's Field Hockey",36313
44407,"Kyle DeSandes-Moyer","Women>Women's Field Hockey",36368
44408,"Sydney VanDerMerwe","Women>Women's Field Hockey",36372
44409,"Mary Moore","Women>Women's Field Hockey",36376
44410,"Rhonwen Peters","Women>Women's Field Hockey",36378
44411,"Annie Lahey","Women>Women's Field Hockey",36380
44412,"Jessica Spencer","Women>Women's Field Hockey",38950
44413,"Zoe Adkins","Women>Women's Field Hockey",36382
44414,"Raenee Savin","Women>Women's Field Hockey",35112
44415,"Megan Shea","Women>Women's Field Hockey",36386
44416,"Kelsi Lykens","Women>Women's Field Hockey",36388
44417,"Kayte Kinsley","Women>Women's Field Hockey",36390
44418,"Carolyn King Robataille","Women>Women's Field Hockey",36392
44419,"Carla Hesler","Women>Women's Field Hockey",36394
44420,"Kelley Frassinelli","Women>Women's Field Hockey",36398
44421,"Julie Munson","Women>Women's Field Hockey",36400
44422,"Susan Ciufo","Women>Women's Field Hockey",36402
44423,"Samantha Landis","Women>Women's Field Hockey",36408
44424,"Ashley Kisner","Women>Women's Field Hockey",36604
44425,"Enza Steele","Women>Women's Field Hockey",36612
44426,"Jess Weiss","Women>Women's Field Hockey",36614
44427,"Briana Banks","Women>Women's Field Hockey",36616
44428,"Ashley Smeltzer-Kraft","Women>Women's Field Hockey",36618
44429,"Hannah Lott","Women>Women's Field Hockey|Women>Women's Softball",44077
44430,"Christina Restivo","Women>Women's Field Hockey",36620
44431,"Gina Wills","Women>Women's Field Hockey",36622
44432,"Steve Jennings","Women>Women's Field Hockey",39140
44433,"Sally Starr","Women>Women's Field Hockey",39142
44434,"Jeremy Cook","Women>Women's Field Hockey",36682
44435,"April Cornell","Women>Women's Field Hockey",39145
44436,"Lindsay Jackson","Women>Women's Field Hockey",36684
44437,"Jennifer Stone","Women>Women's Field Hockey",36686
44438,"Caitlin Dallmeyer","Women>Women's Field Hockey",36688
44439,"Nicole Rhoads","Women>Women's Field Hockey",36747
44440,"Sandy Miller","Women>Women's Field Hockey",36753
44441,"Gary Agard","Women>Women's Field Hockey",36757
44442,"Marci Scheuing","Women>Women's Field Hockey",36759
44443,"Brittany Hansrote","Women>Women's Field Hockey",36762
44444,"Stacey Gaudette","Women>Women's Field Hockey",36764
44445,"Shelly Behrens","Women>Women's Field Hockey",36766
44446,"Kyla Dickson","Women>Women's Field Hockey",36770
44447,"Tara Zollinger","Women>Women's Field Hockey",36772
44448,"Julie Swiney","Women>Women's Field Hockey",36774
44449,"Amy Cohen","Women>Women's Field Hockey",36776
44450,"Gillian McDonald","Women>Women's Field Hockey",39391
44451,"Brandi Kist","Women>Women's Field Hockey",37088
