id,Title,_school_details_address,_school_sports,Sports
35280,"William Jessup University",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35282,"Butte College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35284,"Feather River College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35286,"Lassen College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Rodeo|Men>Men's Soccer|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Rodeo|Women>Women's Soccer|Women>Women's Volleyball"
35288,"Redwoods, College Of The",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35290,"Shasta College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35292,"Siskiyous, Coll. Of The",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35294,"Bellarmine University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35296,"Drury University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35298,"Illinois, U. Of, Springfield",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35300,"Indianapolis, Univ. Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
35302,"Lewis University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35304,"Maryville U.-st. Louis",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35306,"Mckendree University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Fencing|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Water Polo|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Fencing|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Water Polo|Women>Women's Wrestling"
35308,"Missouri U. Of Science And Technology",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35310,"Missouri, University Of (st. Louis)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
35312,"Quincy University",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35314,"Southern Indiana, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35316,"Truman State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35318,"William Jewell College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35320,"Wisconsin, U. Of (parkside)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35322,"Alderson-broaddus University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Acrobatics &amp; Tumbling, in Nat'l Collegiate Acrobatics &amp; Tumbling Assn.|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35324,"Cedarville University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35326,"Davis & Elkins College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Acrobatics &amp; Tumbling, in Nat'l Collegiate Acrobatics &amp; Tumbling Assn.|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>WoMen's Triathlon|Women>Women's Volleyball"
35328,"Findlay, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Equestrian|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35330,"Hillsdale College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35332,"Kentucky Wesleyan College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35334,"Lake Erie College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35336,"Malone University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35338,"Ohio Dominican University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35340,"Trevecca Nazarene University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35342,"Walsh University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35344,"Albertus Magnus College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
35346,"Anna Maria College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
35348,"Johnson & Wales U. (ri)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Equestrian|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Equestrian|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
35350,"Lasell College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35352,"Norwich University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Rugby|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Rugby|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Volleyball"
35354,"Rivier University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball"
35356,"Suffolk University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35358,"Central Washington University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Rugby|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Rugby|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35360,"Concordia University (or)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35362,"Montana State University Billings",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
35364,"Northwest Nazarene Univ.",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
